episode,update,state,action,reward,next_state,done,q_old,q_new,td_error,alpha,gamma,epsilon
427,96000,"(7, 13, 0, 76)",1,-0.05,"(7, 13, 0, 75)",0,-0.159873,-0.166965,-0.047277,0.15,0.99,0.426197
429,96500,"(7, 9, 0, 26)",0,-0.05,"(6, 9, 0, 25)",0,-0.163566,-0.166717,-0.021003,0.15,0.99,0.424494
432,97000,"(9, 3, 0, 201)",0,-0.05,"(9, 3, 0, 200)",0,-0.123387,-0.130702,-0.048766,0.15,0.99,0.421952
434,97500,"(11, 6, 0, 151)",0,-0.05,"(11, 5, 0, 150)",0,-0.081664,-0.092206,-0.070281,0.15,0.99,0.420266
436,98000,"(11, 11, 0, 101)",0,-0.05,"(10, 11, 0, 100)",0,-0.158979,-0.165452,-0.043154,0.15,0.99,0.418587
438,98500,"(4, 1, 0, 51)",0,-0.05,"(3, 1, 0, 50)",0,-0.172096,-0.176984,-0.032583,0.15,0.99,0.416914
440,99000,"(12, 1, 0, 1)",3,-0.05,"(12, 1, 0, 0)",1,-0.170852,-0.152724,0.120852,0.15,0.99,0.415248
443,99500,"(8, 5, 0, 176)",0,-0.05,"(7, 5, 0, 175)",0,-0.261164,-0.264272,-0.020723,0.15,0.99,0.412762
445,100000,"(2, 15, 0, 126)",3,-0.05,"(3, 15, 0, 125)",0,-0.1484,-0.155294,-0.045958,0.15,0.99,0.411112
447,100500,"(13, 5, 0, 76)",0,-0.05,"(12, 5, 0, 75)",0,-0.175959,-0.183594,-0.0509,0.15,0.99,0.409469
449,101000,"(9, 4, 0, 26)",1,-0.05,"(9, 5, 0, 25)",0,-0.157957,-0.164851,-0.045961,0.15,0.99,0.407833
452,101500,"(11, 2, 0, 201)",0,-0.05,"(11, 1, 0, 200)",0,-0.175534,-0.181427,-0.039286,0.15,0.99,0.405391
454,102000,"(11, 11, 0, 151)",0,-0.05,"(10, 11, 0, 150)",0,-0.071775,-0.081296,-0.063475,0.15,0.99,0.403771
456,102500,"(13, 8, 0, 101)",2,-0.05,"(13, 9, 0, 100)",0,-0.157127,-0.162708,-0.037203,0.15,0.99,0.402158
458,103000,"(10, 13, 0, 51)",0,-0.05,"(10, 13, 0, 50)",0,-0.177408,-0.184642,-0.048226,0.15,0.99,0.400551
460,103500,"(11, 5, 0, 1)",2,-0.05,"(12, 5, 0, 0)",1,-0.172645,-0.154248,0.122645,0.15,0.99,0.39895
463,104000,"(13, 4, 0, 176)",1,-0.05,"(13, 5, 0, 175)",0,-0.153235,-0.154402,-0.007776,0.15,0.99,0.396561
465,104500,"(15, 6, 0, 126)",0,-0.05,"(15, 6, 0, 125)",0,-0.176845,-0.18408,-0.048232,0.15,0.99,0.394976
467,105000,"(2, 3, 0, 76)",0,-0.05,"(1, 3, 0, 75)",0,-0.185441,-0.192687,-0.048308,0.15,0.99,0.393398
469,105500,"(1, 13, 0, 26)",1,-0.05,"(1, 14, 0, 25)",0,-0.131187,-0.138867,-0.051198,0.15,0.99,0.391826
472,106000,"(9, 2, 0, 201)",1,-0.05,"(9, 3, 0, 200)",0,-0.240285,-0.243052,-0.018445,0.15,0.99,0.38948
474,106500,"(15, 9, 0, 151)",3,-0.05,"(15, 8, 0, 150)",0,-0.067405,-0.080661,-0.088372,0.15,0.99,0.387923
476,107000,"(15, 11, 0, 101)",1,-0.05,"(15, 11, 0, 100)",0,-0.212924,-0.217681,-0.031716,0.15,0.99,0.386373
478,107500,"(9, 9, 0, 51)",0,-0.05,"(8, 9, 0, 50)",0,-0.187406,-0.192976,-0.037134,0.15,0.99,0.384829
480,108000,"(8, 5, 0, 1)",1,-0.05,"(8, 5, 0, 0)",1,-0.181343,-0.161642,0.131343,0.15,0.99,0.383292
483,108500,"(9, 2, 0, 176)",2,-0.05,"(9, 2, 0, 175)",0,-0.338192,-0.345185,-0.046618,0.15,0.99,0.380996
485,109000,"(7, 11, 0, 126)",0,-0.05,"(7, 12, 0, 125)",0,-0.191058,-0.197764,-0.044701,0.15,0.99,0.379474
487,109500,"(14, 9, 0, 76)",3,-0.05,"(13, 9, 0, 75)",0,-0.198919,-0.206219,-0.048673,0.15,0.99,0.377958
489,110000,"(15, 6, 0, 26)",2,-0.05,"(15, 6, 0, 25)",0,-0.185869,-0.19309,-0.048141,0.15,0.99,0.376447
492,110500,"(1, 3, 0, 201)",1,-0.05,"(1, 4, 0, 200)",0,-0.343944,-0.342259,0.011234,0.15,0.99,0.374193
494,111000,"(8, 9, 0, 151)",1,-0.05,"(9, 9, 0, 150)",0,-0.201904,-0.20236,-0.003042,0.15,0.99,0.372698
496,111500,"(12, 7, 0, 101)",1,-0.05,"(12, 7, 0, 100)",0,-0.201643,-0.208151,-0.043383,0.15,0.99,0.371209
498,112000,"(14, 5, 0, 51)",1,-0.05,"(14, 5, 0, 50)",0,-0.231348,-0.238501,-0.047687,0.15,0.99,0.369725
500,112500,"(12, 11, 0, 1)",2,-0.05,"(12, 11, 0, 0)",1,-0.212102,-0.187786,0.162102,0.15,0.99,0.368248
503,113000,"(5, 8, 0, 176)",1,-0.05,"(5, 9, 0, 175)",0,-0.233848,-0.239658,-0.038732,0.15,0.99,0.366043
505,113500,"(13, 5, 0, 126)",0,-0.05,"(12, 5, 0, 125)",0,-0.188461,-0.195059,-0.043986,0.15,0.99,0.36458
507,114000,"(11, 6, 0, 76)",3,-0.05,"(11, 5, 0, 75)",0,-0.205554,-0.216047,-0.069955,0.15,0.99,0.363123
509,114500,"(15, 1, 0, 26)",2,-0.05,"(15, 1, 0, 25)",0,-0.198743,-0.205175,-0.042881,0.15,0.99,0.361672
512,115000,"(5, 3, 0, 201)",1,-0.05,"(5, 4, 0, 200)",0,-0.318084,-0.317456,0.004192,0.15,0.99,0.359506
514,115500,"(5, 5, 0, 151)",3,-0.05,"(5, 5, 0, 150)",0,-0.225395,-0.232557,-0.047746,0.15,0.99,0.35807
516,116000,"(13, 3, 0, 101)",2,-0.05,"(13, 3, 0, 100)",0,-0.195397,-0.202603,-0.048046,0.15,0.99,0.356639
518,116500,"(11, 11, 0, 51)",3,-0.05,"(11, 10, 0, 50)",0,-0.229789,-0.23456,-0.031806,0.15,0.99,0.355214
520,117000,"(11, 7, 0, 1)",2,-0.05,"(12, 7, 0, 0)",1,-0.204837,-0.181612,0.154837,0.15,0.99,0.353794
523,117500,"(8, 9, 0, 176)",3,-0.05,"(8, 9, 0, 175)",0,-0.128198,-0.135505,-0.048718,0.15,0.99,0.351676
525,118000,"(13, 11, 0, 126)",1,-0.05,"(13, 11, 0, 125)",0,-0.190301,-0.197516,-0.048097,0.15,0.99,0.350271
527,118500,"(13, 8, 0, 76)",1,-0.05,"(13, 9, 0, 75)",0,-0.234563,-0.241807,-0.048296,0.15,0.99,0.348871
529,119000,"(3, 1, 0, 26)",0,-0.05,"(3, 1, 0, 25)",0,-0.162569,-0.169825,-0.048374,0.15,0.99,0.347477
532,119500,"(5, 5, 0, 201)",1,-0.05,"(5, 6, 0, 200)",0,-0.250331,-0.249066,0.008435,0.15,0.99,0.345396
534,120000,"(5, 4, 0, 151)",3,-0.05,"(5, 3, 0, 150)",0,-0.247792,-0.252556,-0.03176,0.15,0.99,0.344016
536,120500,"(13, 2, 0, 101)",3,-0.05,"(13, 1, 0, 100)",0,-0.188537,-0.195033,-0.043308,0.15,0.99,0.342641
538,121000,"(9, 2, 0, 51)",3,-0.05,"(9, 1, 0, 50)",0,-0.203743,-0.212925,-0.061213,0.15,0.99,0.341272
540,121500,"(5, 12, 0, 1)",3,-0.05,"(5, 11, 0, 0)",1,-0.108193,-0.099464,0.058193,0.15,0.99,0.339908
543,122000,"(9, 11, 0, 176)",1,-0.05,"(9, 11, 0, 175)",0,-0.050057,-0.055922,-0.0391,0.15,0.99,0.337873
545,122500,"(9, 13, 0, 126)",3,-0.05,"(9, 13, 0, 125)",0,-0.25211,-0.257375,-0.035099,0.15,0.99,0.336523
547,123000,"(5, 7, 0, 76)",0,-0.05,"(5, 7, 0, 75)",0,-0.198293,-0.205495,-0.048017,0.15,0.99,0.335178
549,123500,"(1, 9, 0, 26)",2,-0.05,"(1, 10, 0, 25)",0,-0.171564,-0.177528,-0.03976,0.15,0.99,0.333839
552,124000,"(12, 1, 0, 201)",1,-0.05,"(12, 1, 0, 200)",0,-0.184196,-0.190819,-0.044147,0.15,0.99,0.33184
554,124500,"(9, 7, 0, 151)",2,-0.05,"(9, 7, 0, 150)",0,-0.233122,-0.239309,-0.041246,0.15,0.99,0.330514
556,125000,"(9, 8, 0, 101)",0,-0.05,"(9, 7, 0, 100)",0,-0.238427,-0.246415,-0.053257,0.15,0.99,0.329193
558,125500,"(9, 15, 1, 51)",2,-0.05,"(9, 15, 1, 50)",0,-0.022159,-0.029626,-0.049778,0.15,0.99,0.327877
560,126000,"(11, 8, 0, 1)",3,-0.05,"(11, 7, 0, 0)",1,-0.211553,-0.18732,0.161553,0.15,0.99,0.326567
563,126500,"(6, 9, 0, 176)",3,-0.05,"(6, 9, 0, 175)",0,-0.25102,-0.258144,-0.04749,0.15,0.99,0.324612
565,127000,"(3, 5, 0, 126)",1,-0.05,"(3, 6, 0, 125)",0,-0.230364,-0.236671,-0.042048,0.15,0.99,0.323315
567,127500,"(8, 9, 0, 76)",2,-0.05,"(9, 9, 0, 75)",0,-0.249197,-0.256413,-0.04811,0.15,0.99,0.322023
569,128000,"(11, 11, 0, 26)",3,-0.05,"(11, 10, 0, 25)",0,-0.194781,-0.204642,-0.065741,0.15,0.99,0.320736
572,128500,"(1, 7, 0, 201)",0,-0.05,"(1, 7, 0, 200)",0,-0.203357,-0.209491,-0.040895,0.15,0.99,0.318815
574,129000,"(9, 13, 0, 151)",3,-0.05,"(8, 13, 0, 150)",0,-0.171361,-0.180858,-0.06332,0.15,0.99,0.317541
576,129500,"(15, 1, 0, 101)",3,-0.05,"(15, 1, 0, 100)",0,-0.200773,-0.207972,-0.047992,0.15,0.99,0.316272
578,130000,"(6, 3, 0, 51)",3,-0.05,"(7, 3, 0, 50)",0,-0.195003,-0.203876,-0.059154,0.15,0.99,0.315009
580,130500,"(5, 8, 0, 1)",1,-0.05,"(5, 9, 0, 0)",1,-0.207306,-0.18371,0.157306,0.15,0.99,0.31375
583,131000,"(15, 6, 0, 176)",2,-0.05,"(15, 6, 0, 175)",0,-0.077658,-0.083412,-0.038358,0.15,0.99,0.311871
585,131500,"(8, 9, 0, 126)",0,-0.05,"(7, 9, 0, 125)",0,-0.232353,-0.240605,-0.055011,0.15,0.99,0.310625
587,132000,"(13, 1, 0, 76)",0,-0.05,"(12, 1, 0, 75)",0,-0.22963,-0.234761,-0.034202,0.15,0.99,0.309384
589,132500,"(9, 10, 0, 26)",2,-0.05,"(9, 11, 0, 25)",0,-0.193307,-0.197506,-0.027995,0.15,0.99,0.308147
592,133000,"(1, 9, 0, 201)",1,-0.05,"(1, 9, 0, 200)",0,-0.092197,-0.099559,-0.049078,0.15,0.99,0.306302
594,133500,"(12, 11, 0, 151)",3,-0.05,"(12, 11, 0, 150)",0,-0.129923,-0.137228,-0.048701,0.15,0.99,0.305078
596,134000,"(14, 1, 0, 101)",0,-0.05,"(13, 1, 0, 100)",0,-0.234461,-0.239504,-0.033618,0.15,0.99,0.303859
598,134500,"(5, 5, 0, 51)",2,-0.05,"(5, 5, 0, 50)",0,-0.224494,-0.228639,-0.027636,0.15,0.99,0.302645
600,135000,"(9, 2, 0, 1)",0,-0.05,"(9, 2, 0, 0)",1,-0.207715,-0.184058,0.157715,0.15,0.99,0.301435
603,135500,"(9, 5, 0, 176)",0,-0.05,"(8, 5, 0, 175)",0,-0.384864,-0.392239,-0.049168,0.15,0.99,0.29963
605,136000,"(11, 1, 0, 126)",0,-0.05,"(10, 1, 0, 125)",0,-0.229627,-0.236429,-0.04535,0.15,0.99,0.298433
607,136500,"(12, 11, 0, 76)",1,-0.05,"(12, 11, 0, 75)",0,-0.236091,-0.243237,-0.047639,0.15,0.99,0.297241
609,137000,"(15, 7, 0, 26)",1,-0.05,"(15, 8, 0, 25)",0,-0.241066,-0.248469,-0.049355,0.15,0.99,0.296053
612,137500,"(6, 9, 0, 201)",3,-0.05,"(6, 9, 0, 200)",0,-0.063649,-0.071053,-0.049364,0.15,0.99,0.29428
614,138000,"(1, 7, 0, 151)",0,-0.05,"(1, 7, 0, 150)",0,-0.27633,-0.283416,-0.047237,0.15,0.99,0.293104
616,138500,"(2, 15, 0, 101)",0,-0.05,"(2, 15, 0, 100)",0,-0.217306,-0.22448,-0.047827,0.15,0.99,0.291933
618,139000,"(6, 1, 0, 51)",3,-0.05,"(7, 1, 0, 50)",0,-0.217346,-0.226055,-0.058055,0.15,0.99,0.290766
620,139500,"(15, 5, 0, 1)",0,-0.05,"(14, 5, 0, 0)",1,-0.24457,-0.215385,0.19457,0.15,0.99,0.289604
623,140000,"(11, 7, 0, 176)",2,-0.05,"(12, 7, 0, 175)",0,-0.048002,-0.051332,-0.022201,0.15,0.99,0.28787
625,140500,"(12, 5, 0, 126)",3,-0.05,"(13, 5, 0, 125)",0,-0.242153,-0.247914,-0.038406,0.15,0.99,0.28672
627,141000,"(14, 5, 0, 76)",3,-0.05,"(14, 5, 0, 75)",0,-0.262801,-0.269464,-0.04442,0.15,0.99,0.285574
629,141500,"(14, 11, 0, 26)",0,-0.05,"(13, 11, 0, 25)",0,-0.243597,-0.249642,-0.040295,0.15,0.99,0.284433
632,142000,"(14, 1, 0, 201)",1,-0.05,"(15, 1, 0, 200)",0,-0.128297,-0.124398,0.025995,0.15,0.99,0.28273
634,142500,"(13, 8, 0, 151)",0,-0.05,"(13, 8, 0, 150)",0,-0.194793,-0.202001,-0.048052,0.15,0.99,0.2816
636,143000,"(14, 5, 0, 101)",1,-0.05,"(14, 5, 0, 100)",0,-0.270526,-0.27762,-0.047295,0.15,0.99,0.280475
638,143500,"(2, 5, 0, 51)",3,-0.05,"(2, 5, 0, 50)",0,-0.203184,-0.209438,-0.041698,0.15,0.99,0.279354
640,144000,"(11, 10, 0, 1)",1,-0.05,"(11, 11, 0, 0)",1,-0.238545,-0.210263,0.188545,0.15,0.99,0.278238
643,144500,"(15, 5, 0, 176)",2,-0.05,"(15, 5, 0, 175)",0,-0.18081,-0.188038,-0.048192,0.15,0.99,0.276572
645,145000,"(3, 13, 0, 126)",1,-0.05,"(3, 13, 0, 125)",0,-0.166783,-0.174033,-0.048332,0.15,0.99,0.275466
647,145500,"(1, 12, 0, 76)",1,-0.05,"(1, 12, 0, 75)",0,-0.202461,-0.209657,-0.047975,0.15,0.99,0.274366
649,146000,"(11, 11, 0, 26)",1,-0.05,"(11, 11, 0, 25)",0,-0.23969,-0.246831,-0.047603,0.15,0.99,0.273269
652,146500,"(1, 9, 0, 201)",2,-0.05,"(1, 9, 0, 200)",0,-0.144586,-0.15187,-0.048554,0.15,0.99,0.271633
654,147000,"(11, 7, 0, 151)",0,-0.05,"(11, 7, 0, 150)",0,-0.232925,-0.240075,-0.047671,0.15,0.99,0.270547
656,147500,"(3, 7, 0, 101)",3,-0.05,"(3, 6, 0, 100)",0,-0.238596,-0.244995,-0.042657,0.15,0.99,0.269466
658,148000,"(7, 15, 1, 51)",3,-0.05,"(7, 15, 1, 50)",0,-0.063598,-0.071003,-0.049364,0.15,0.99,0.26839
660,148500,"(6, 9, 0, 1)",1,-0.05,"(6, 9, 0, 0)",1,-0.226701,-0.200196,0.176701,0.15,0.99,0.267317
663,149000,"(3, 14, 0, 176)",2,-0.05,"(3, 14, 0, 175)",0,-0.06172,-0.06845,-0.044861,0.15,0.99,0.265716
665,149500,"(5, 13, 0, 126)",0,-0.05,"(5, 12, 0, 125)",0,-0.122282,-0.128971,-0.044592,0.15,0.99,0.264655
667,150000,"(8, 13, 0, 76)",3,-0.05,"(7, 13, 0, 75)",0,-0.275724,-0.283751,-0.053513,0.15,0.99,0.263597
669,150500,"(3, 3, 0, 26)",2,-0.05,"(4, 3, 0, 25)",0,-0.191648,-0.197572,-0.039493,0.15,0.99,0.262544
672,151000,"(6, 7, 0, 201)",2,-0.05,"(6, 7, 0, 200)",0,-0.146328,-0.153609,-0.048537,0.15,0.99,0.260972
674,151500,"(5, 14, 0, 151)",0,-0.05,"(5, 14, 0, 150)",0,-0.014989,-0.022301,-0.048748,0.15,0.99,0.259929
676,152000,"(1, 14, 0, 101)",0,-0.05,"(1, 14, 0, 100)",0,-0.225503,-0.232664,-0.047745,0.15,0.99,0.25889
678,152500,"(14, 5, 0, 51)",1,-0.05,"(15, 5, 0, 50)",0,-0.282575,-0.291421,-0.058978,0.15,0.99,0.257856
680,153000,"(7, 9, 0, 1)",2,-0.05,"(8, 9, 0, 0)",1,-0.256371,-0.225415,0.206371,0.15,0.99,0.256825
683,153500,"(8, 9, 0, 176)",2,-0.05,"(8, 9, 0, 175)",0,-0.176219,-0.183455,-0.048238,0.15,0.99,0.255287
685,154000,"(1, 11, 0, 126)",2,-0.05,"(1, 11, 0, 125)",0,-0.308408,-0.315446,-0.046916,0.15,0.99,0.254267
687,154500,"(9, 7, 0, 76)",1,-0.05,"(9, 8, 0, 75)",0,-0.307583,-0.312706,-0.03415,0.15,0.99,0.253251
689,155000,"(13, 9, 0, 26)",0,-0.05,"(13, 9, 0, 25)",0,-0.265387,-0.267496,-0.014062,0.15,0.99,0.252239
692,155500,"(8, 5, 0, 201)",0,-0.05,"(7, 5, 0, 200)",0,-0.103073,-0.102701,0.002481,0.15,0.99,0.250729
694,156000,"(9, 7, 0, 151)",0,-0.05,"(9, 7, 0, 150)",0,-0.23895,-0.246091,-0.047611,0.15,0.99,0.249727
696,156500,"(13, 4, 0, 101)",3,-0.05,"(13, 3, 0, 100)",0,-0.262885,-0.268392,-0.036714,0.15,0.99,0.248729
698,157000,"(13, 8, 0, 51)",2,-0.05,"(13, 8, 0, 50)",0,-0.302648,-0.309694,-0.046974,0.15,0.99,0.247735
700,157500,"(11, 11, 0, 1)",1,-0.05,"(11, 11, 0, 0)",1,-0.260662,-0.229063,0.210662,0.15,0.99,0.246745
703,158000,"(10, 9, 0, 176)",1,-0.05,"(11, 9, 0, 175)",0,-0.148262,-0.149275,-0.006754,0.15,0.99,0.245267
705,158500,"(14, 11, 0, 126)",0,-0.05,"(13, 11, 0, 125)",0,-0.336754,-0.340723,-0.026461,0.15,0.99,0.244287
707,159000,"(10, 15, 1, 76)",3,-0.05,"(10, 15, 1, 75)",0,-0.111137,-0.117409,-0.041812,0.15,0.99,0.243311
709,159500,"(5, 1, 0, 26)",0,-0.05,"(4, 1, 0, 25)",0,-0.222197,-0.226942,-0.03163,0.15,0.99,0.242339
712,160000,"(5, 5, 0, 201)",1,-0.05,"(5, 6, 0, 200)",0,-0.335486,-0.337033,-0.010316,0.15,0.99,0.240888
714,160500,"(8, 13, 0, 151)",0,-0.05,"(7, 13, 0, 150)",0,-0.29483,-0.30364,-0.058738,0.15,0.99,0.239925
716,161000,"(11, 3, 0, 101)",3,-0.05,"(11, 2, 0, 100)",0,-0.224088,-0.231489,-0.04934,0.15,0.99,0.238966
718,161500,"(6, 1, 0, 51)",0,-0.05,"(5, 1, 0, 50)",0,-0.259894,-0.265491,-0.037314,0.15,0.99,0.238012
720,162000,"(6, 3, 0, 1)",3,-0.05,"(6, 3, 0, 0)",1,-0.208705,-0.184899,0.158705,0.15,0.99,0.23706
723,162500,"(10, 13, 0, 176)",1,-0.05,"(10, 13, 0, 175)",0,-0.092582,-0.099943,-0.049074,0.15,0.99,0.235641
725,163000,"(13, 4, 0, 126)",3,-0.05,"(13, 3, 0, 125)",0,-0.257092,-0.264226,-0.047561,0.15,0.99,0.234699
727,163500,"(5, 7, 0, 76)",3,-0.05,"(5, 6, 0, 75)",0,-0.275902,-0.282255,-0.042351,0.15,0.99,0.233761
729,164000,"(5, 9, 0, 26)",3,-0.05,"(6, 9, 0, 25)",0,-0.242031,-0.250134,-0.054023,0.15,0.99,0.232827
732,164500,"(11, 3, 0, 201)",2,-0.05,"(11, 3, 0, 200)",0,-0.230013,-0.237168,-0.0477,0.15,0.99,0.231433
734,165000,"(15, 7, 0, 151)",2,-0.05,"(15, 7, 0, 150)",0,-0.230217,-0.237372,-0.047698,0.15,0.99,0.230508
736,165500,"(15, 11, 0, 101)",0,-0.05,"(14, 11, 0, 100)",0,-0.304613,-0.31203,-0.049448,0.15,0.99,0.229587
738,166000,"(15, 9, 0, 51)",1,-0.05,"(15, 9, 0, 50)",0,-0.338334,-0.345327,-0.046617,0.15,0.99,0.22867
740,166500,"(6, 3, 0, 1)",1,-0.05,"(6, 3, 0, 0)",1,-0.237005,-0.208954,0.187005,0.15,0.99,0.227756
743,167000,"(5, 4, 0, 176)",0,-0.05,"(5, 4, 0, 175)",0,-0.402394,-0.40929,-0.045976,0.15,0.99,0.226392
745,167500,"(3, 13, 0, 126)",0,-0.05,"(3, 13, 0, 125)",0,-0.209785,-0.21697,-0.047902,0.15,0.99,0.225488
747,168000,"(9, 15, 1, 76)",2,-0.05,"(10, 15, 1, 75)",0,-0.117258,-0.124657,-0.049327,0.15,0.99,0.224587
749,168500,"(3, 7, 0, 26)",0,-0.05,"(3, 8, 0, 25)",0,-0.226179,-0.236678,-0.069992,0.15,0.99,0.223689
752,169000,"(9, 5, 0, 201)",0,-0.05,"(8, 5, 0, 200)",0,-0.184058,-0.179317,0.031606,0.15,0.99,0.22235
754,169500,"(4, 1, 0, 151)",2,-0.05,"(5, 1, 0, 150)",0,-0.320101,-0.326154,-0.040353,0.15,0.99,0.221461
756,170000,"(5, 8, 0, 101)",1,-0.05,"(5, 8, 0, 100)",0,-0.29836,-0.305413,-0.047016,0.15,0.99,0.220576
758,170500,"(15, 3, 0, 51)",0,-0.05,"(15, 3, 0, 50)",0,-0.319786,-0.326806,-0.046802,0.15,0.99,0.219695
760,171000,"(9, 11, 0, 1)",0,-0.05,"(9, 11, 0, 0)",1,-0.271467,-0.238247,0.221467,0.15,0.99,0.218817
763,171500,"(7, 11, 0, 176)",1,-0.05,"(7, 12, 0, 175)",0,-0.275163,-0.279245,-0.027213,0.15,0.99,0.217507
765,172000,"(3, 1, 0, 126)",1,-0.05,"(4, 1, 0, 125)",0,-0.313933,-0.318406,-0.029819,0.15,0.99,0.216637
767,172500,"(15, 9, 0, 76)",3,-0.05,"(15, 9, 0, 75)",0,-0.352125,-0.358988,-0.045757,0.15,0.99,0.215772
769,173000,"(1, 10, 0, 26)",2,-0.05,"(1, 10, 0, 25)",0,-0.212601,-0.219782,-0.047874,0.15,0.99,0.21491
772,173500,"(12, 1, 0, 201)",0,-0.05,"(11, 1, 0, 200)",0,-0.284481,-0.29491,-0.069526,0.15,0.99,0.213623
774,174000,"(1, 14, 0, 151)",2,-0.05,"(1, 14, 0, 150)",0,-0.305112,-0.312154,-0.046949,0.15,0.99,0.212769
776,174500,"(15, 1, 0, 101)",3,-0.05,"(15, 1, 0, 100)",0,-0.277574,-0.284658,-0.047224,0.15,0.99,0.211919
778,175000,"(7, 12, 0, 51)",2,-0.05,"(7, 12, 0, 50)",0,-0.307621,-0.314659,-0.046924,0.15,0.99,0.211072
780,175500,"(3, 1, 0, 1)",2,-0.05,"(4, 1, 0, 0)",1,-0.248564,-0.21878,0.198564,0.15,0.99,0.210229
783,176000,"(9, 10, 0, 176)",1,-0.05,"(9, 11, 0, 175)",0,-0.199353,-0.20292,-0.02378,0.15,0.99,0.20897
785,176500,"(13, 8, 0, 126)",3,-0.05,"(13, 7, 0, 125)",0,-0.362536,-0.368787,-0.041673,0.15,0.99,0.208135
787,177000,"(1, 9, 0, 76)",1,-0.05,"(1, 10, 0, 75)",0,-0.248314,-0.255056,-0.044943,0.15,0.99,0.207303
789,177500,"(13, 8, 0, 26)",2,-0.05,"(13, 9, 0, 25)",0,-0.312439,-0.311498,0.006276,0.15,0.99,0.206475
792,178000,"(9, 5, 0, 201)",3,-0.05,"(9, 4, 0, 200)",0,-0.248343,-0.256026,-0.051221,0.15,0.99,0.205238
794,178500,"(15, 6, 0, 151)",0,-0.05,"(15, 6, 0, 150)",0,-0.256061,-0.262946,-0.0459,0.15,0.99,0.204418
796,179000,"(3, 6, 0, 101)",1,-0.05,"(3, 7, 0, 100)",0,-0.291308,-0.299415,-0.054052,0.15,0.99,0.203601
798,179500,"(7, 12, 0, 51)",3,-0.05,"(7, 11, 0, 50)",0,-0.315042,-0.321322,-0.041869,0.15,0.99,0.202788
800,180000,"(7, 3, 0, 1)",0,-0.05,"(7, 3, 0, 0)",1,-0.258441,-0.227175,0.208441,0.15,0.99,0.201977
803,180500,"(1, 10, 0, 176)",3,-0.05,"(1, 9, 0, 175)",0,-0.401849,-0.412117,-0.06845,0.15,0.99,0.200768
805,181000,"(13, 7, 0, 126)",1,-0.05,"(13, 7, 0, 125)",0,-0.387336,-0.393595,-0.041727,0.15,0.99,0.199966
807,181500,"(15, 6, 0, 76)",3,-0.05,"(15, 5, 0, 75)",0,-0.354241,-0.360231,-0.039931,0.15,0.99,0.199166
809,182000,"(12, 1, 0, 26)",3,-0.05,"(12, 1, 0, 25)",0,-0.266501,-0.273602,-0.047335,0.15,0.99,0.198371
812,182500,"(1, 8, 0, 201)",0,-0.05,"(1, 9, 0, 200)",0,-0.298225,-0.296693,0.01021,0.15,0.99,0.197183
814,183000,"(11, 10, 0, 151)",0,-0.05,"(11, 10, 0, 150)",0,-0.310447,-0.317482,-0.046896,0.15,0.99,0.196395
816,183500,"(15, 7, 0, 101)",2,-0.05,"(15, 6, 0, 100)",0,-0.362389,-0.369302,-0.046083,0.15,0.99,0.19561
818,184000,"(3, 5, 0, 51)",3,-0.05,"(3, 5, 0, 50)",0,-0.274032,-0.280726,-0.044626,0.15,0.99,0.194828
820,184500,"(7, 12, 0, 1)",1,-0.05,"(7, 13, 0, 0)",1,-0.293271,-0.25678,0.243271,0.15,0.99,0.19405
823,185000,"(15, 1, 0, 176)",0,-0.05,"(14, 1, 0, 175)",0,-0.317485,-0.329919,-0.082893,0.15,0.99,0.192888
825,185500,"(10, 1, 0, 126)",1,-0.05,"(10, 1, 0, 125)",0,-0.254814,-0.261932,-0.047452,0.15,0.99,0.192117
827,186000,"(2, 5, 0, 76)",0,-0.05,"(2, 5, 0, 75)",0,-0.297129,-0.304183,-0.047029,0.15,0.99,0.191349
829,186500,"(13, 4, 0, 26)",3,-0.05,"(13, 3, 0, 25)",0,-0.286107,-0.290216,-0.027394,0.15,0.99,0.190585
832,187000,"(5, 9, 0, 201)",2,-0.05,"(5, 9, 0, 200)",0,-0.200844,-0.208042,-0.047992,0.15,0.99,0.189444
834,187500,"(13, 9, 0, 151)",0,-0.05,"(13, 9, 0, 150)",0,-0.290956,-0.29802,-0.04709,0.15,0.99,0.188687
836,188000,"(8, 13, 0, 101)",1,-0.05,"(8, 13, 0, 100)",0,-0.385303,-0.392225,-0.046147,0.15,0.99,0.187933
838,188500,"(3, 1, 0, 51)",1,-0.05,"(3, 2, 0, 50)",0,-0.273244,-0.280081,-0.045576,0.15,0.99,0.187182
840,189000,"(15, 7, 0, 1)",1,-0.05,"(15, 8, 0, 0)",1,-0.340522,-0.296944,0.290522,0.15,0.99,0.186434
843,189500,"(2, 5, 0, 176)",1,-0.05,"(2, 5, 0, 175)",0,-0.486718,-0.493488,-0.045133,0.15,0.99,0.185317
845,190000,"(13, 5, 0, 126)",0,-0.05,"(13, 4, 0, 125)",0,-0.323813,-0.32773,-0.026113,0.15,0.99,0.184577
847,190500,"(10, 3, 0, 76)",2,-0.05,"(11, 3, 0, 75)",0,-0.327358,-0.336287,-0.059528,0.15,0.99,0.183839
849,191000,"(9, 2, 0, 26)",2,-0.05,"(9, 2, 0, 25)",0,-0.292389,-0.29945,-0.047076,0.15,0.99,0.183104
