episode,update,state,action,reward,next_state,done,q_old,q_new,td_error,alpha,gamma,epsilon
908,195500,"(10, 11, 1, 82)",2,0.45,"(11, 11, 1, 81)",0,71.441132,71.952374,3.408276,0.15,0.99,0.162705
911,196000,"(4, 11, 1, 123)",0,0.45,"(3, 11, 1, 122)",0,2.261974,2.289042,0.180453,0.15,0.99,0.161731
914,196500,"(1, 10, 0, 170)",1,0.45,"(1, 11, 0, 169)",0,4.396982,4.326459,-0.470152,0.15,0.99,0.160762
917,197000,"(1, 1, 0, 225)",2,0.45,"(2, 1, 0, 224)",0,1.15801,1.186335,0.188834,0.15,0.99,0.1598
919,197500,"(5, 9, 1, 79)",2,0.45,"(6, 9, 1, 78)",0,37.943215,39.275977,8.88508,0.15,0.99,0.159161
922,198000,"(10, 15, 1, 142)",2,-0.55,"(11, 15, 1, 141)",0,-3.846079,-3.73729,0.72526,0.15,0.99,0.158208
925,198500,"(3, 6, 0, 201)",0,-1.05,"(3, 6, 0, 200)",0,2.457194,2.5774,0.801377,0.15,0.99,0.157261
927,199000,"(9, 10, 1, 57)",1,-1.05,"(9, 10, 1, 56)",0,71.308018,68.695471,-17.416983,0.15,0.99,0.156632
930,199500,"(1, 8, 1, 103)",3,-1.05,"(1, 8, 1, 102)",0,3.596506,3.433611,-1.085965,0.15,0.99,0.155694
933,200000,"(1, 14, 1, 122)",3,0.45,"(1, 13, 1, 121)",0,2.104291,2.134337,0.200303,0.15,0.99,0.154762
936,200500,"(3, 15, 0, 173)",3,0.45,"(3, 14, 0, 172)",0,4.249787,4.256052,0.041764,0.15,0.99,0.153835
939,201000,"(5, 5, 0, 214)",1,-0.55,"(5, 6, 0, 213)",0,4.269637,4.296856,0.181457,0.15,0.99,0.152914
941,201500,"(8, 9, 1, 71)",2,0.45,"(9, 9, 1, 70)",0,67.187916,67.782817,3.966006,0.15,0.99,0.152303
944,202000,"(1, 5, 1, 98)",3,-1.05,"(1, 5, 1, 97)",0,-2.621225,-1.372556,8.324457,0.15,0.99,0.151391
947,202500,"(4, 11, 1, 125)",0,0.45,"(3, 11, 1, 124)",0,3.234699,3.304857,0.46772,0.15,0.99,0.150485
950,203000,"(5, 14, 0, 161)",1,0.45,"(5, 15, 0, 160)",0,1.643301,1.723606,0.535369,0.15,0.99,0.149583
953,203500,"(1, 5, 0, 194)",2,-0.55,"(2, 5, 0, 193)",0,2.965087,3.242754,1.851117,0.15,0.99,0.148688
955,204000,"(15, 11, 1, 63)",1,0.45,"(15, 12, 1, 62)",0,82.678831,82.923268,1.629581,0.15,0.99,0.148094
958,204500,"(1, 7, 1, 108)",1,-0.55,"(1, 8, 1, 107)",0,0.822894,1.800018,6.51416,0.15,0.99,0.147207
961,205000,"(3, 11, 0, 151)",2,0.45,"(4, 11, 0, 150)",0,3.369059,3.34414,-0.166126,0.15,0.99,0.146325
964,205500,"(5, 3, 0, 217)",1,-0.55,"(5, 4, 0, 216)",0,2.514479,2.505473,-0.060039,0.15,0.99,0.145449
966,206000,"(14, 11, 1, 67)",2,0.45,"(15, 11, 1, 66)",0,82.879739,82.891789,0.080333,0.15,0.99,0.144868
969,206500,"(1, 10, 1, 114)",3,0.45,"(1, 9, 1, 113)",0,2.793377,2.911416,0.786926,0.15,0.99,0.144
972,207000,"(5, 14, 0, 161)",1,0.45,"(5, 15, 0, 160)",0,2.66409,2.691057,0.179784,0.15,0.99,0.143138
975,207500,"(5, 8, 0, 209)",1,0.45,"(5, 9, 0, 208)",0,5.506705,5.561723,0.366787,0.15,0.99,0.142281
977,208000,"(15, 12, 1, 68)",3,-0.55,"(15, 11, 1, 67)",0,82.843085,82.560149,-1.886238,0.15,0.99,0.141713
980,208500,"(1, 9, 1, 104)",3,-1.05,"(1, 9, 1, 103)",0,10.389734,10.21665,-1.153897,0.15,0.99,0.140864
983,209000,"(8, 15, 1, 142)",2,-0.55,"(9, 15, 1, 141)",0,-4.052332,-3.761166,1.941108,0.15,0.99,0.14002
986,209500,"(3, 13, 0, 175)",0,-1.05,"(3, 13, 0, 174)",0,1.627947,1.717851,0.599358,0.15,0.99,0.139182
989,210000,"(3, 9, 0, 203)",3,0.45,"(3, 8, 0, 202)",0,5.138474,5.188001,0.33018,0.15,0.99,0.138349
991,210500,"(8, 9, 1, 64)",2,0.45,"(9, 9, 1, 63)",0,75.420535,75.653202,1.551116,0.15,0.99,0.137796
994,211000,"(1, 12, 1, 111)",3,0.45,"(1, 11, 1, 110)",0,7.904691,8.240535,2.23896,0.15,0.99,0.136971
997,211500,"(7, 15, 1, 137)",0,0.45,"(6, 15, 1, 136)",0,3.474368,3.7668,1.94955,0.15,0.99,0.13615
1000,212000,"(9, 15, 1, 149)",0,0.45,"(8, 15, 1, 148)",0,-3.011544,-2.977672,0.225813,0.15,0.99,0.135335
1003,212500,"(1, 5, 0, 190)",1,0.45,"(1, 6, 0, 189)",0,6.158597,6.227509,0.459414,0.15,0.99,0.134525
1005,213000,"(15, 14, 1, 49)",0,0.45,"(14, 14, 1, 48)",0,97.957126,98.108559,1.00955,0.15,0.99,0.133987
1008,213500,"(10, 11, 1, 82)",2,0.45,"(11, 11, 1, 81)",0,81.343266,81.257648,-0.570788,0.15,0.99,0.133185
1011,214000,"(2, 5, 1, 108)",2,0.45,"(3, 5, 1, 107)",0,23.696571,23.915332,1.458404,0.15,0.99,0.132387
1014,214500,"(5, 12, 1, 129)",3,0.45,"(5, 11, 1, 128)",0,4.308323,4.387166,0.525619,0.15,0.99,0.131595
1017,215000,"(9, 15, 1, 147)",0,0.45,"(8, 15, 1, 146)",0,-2.801857,-2.821046,-0.127931,0.15,0.99,0.130807
1020,215500,"(3, 14, 0, 172)",3,0.45,"(3, 13, 0, 171)",0,3.540092,3.626862,0.578468,0.15,0.99,0.130023
1023,216000,"(3, 7, 0, 204)",3,0.45,"(3, 6, 0, 203)",0,5.291414,5.332259,0.2723,0.15,0.99,0.129245
1025,216500,"(15, 12, 1, 58)",3,-1.05,"(15, 12, 1, 57)",0,81.526885,81.247095,-1.865269,0.15,0.99,0.128728
1028,217000,"(10, 11, 1, 71)",2,0.45,"(11, 11, 1, 70)",0,78.656644,78.776037,0.795951,0.15,0.99,0.127958
1031,217500,"(1, 14, 1, 106)",3,0.45,"(1, 13, 1, 105)",0,7.178089,7.611508,2.889462,0.15,0.99,0.127191
1034,218000,"(6, 15, 1, 145)",0,0.45,"(5, 15, 1, 144)",0,0.893805,0.93943,0.304161,0.15,0.99,0.12643
1037,218500,"(1, 14, 0, 179)",1,0.45,"(1, 15, 0, 178)",0,4.4336,4.475297,0.277979,0.15,0.99,0.125673
1040,219000,"(4, 9, 0, 208)",1,-1.05,"(4, 9, 0, 207)",0,4.094464,4.183033,0.590463,0.15,0.99,0.12492
1042,219500,"(15, 12, 1, 58)",3,-0.55,"(15, 11, 1, 57)",0,80.650771,80.417515,-1.555042,0.15,0.99,0.124421
1045,220000,"(3, 6, 1, 97)",1,0.45,"(3, 7, 1, 96)",0,37.441724,37.816386,2.497747,0.15,0.99,0.123676
1048,220500,"(5, 15, 1, 138)",3,0.45,"(5, 14, 1, 137)",0,5.159562,5.214512,0.366338,0.15,0.99,0.122935
1051,221000,"(7, 15, 0, 163)",2,-6.05,"(7, 15, 0, 162)",0,7.014025,6.096004,-6.12014,0.15,0.99,0.122199
1054,221500,"(1, 10, 0, 185)",1,0.45,"(1, 11, 0, 184)",0,5.163926,5.200498,0.243811,0.15,0.99,0.121467
1057,222000,"(5, 3, 0, 218)",0,0.45,"(4, 3, 0, 217)",0,2.072231,2.22444,1.01473,0.15,0.99,0.12074
1059,222500,"(14, 11, 1, 73)",2,0.45,"(15, 11, 1, 72)",0,80.025135,79.993553,-0.210547,0.15,0.99,0.120258
1062,223000,"(1, 7, 1, 110)",3,0.45,"(1, 6, 1, 109)",0,30.055767,30.484392,2.857497,0.15,0.99,0.119538
1065,223500,"(8, 15, 0, 151)",2,0.45,"(9, 15, 0, 150)",0,7.926802,7.992118,0.435439,0.15,0.99,0.118822
1068,224000,"(1, 7, 0, 189)",1,-1.05,"(1, 7, 0, 188)",0,5.312558,5.14709,-1.103126,0.15,0.99,0.11811
1070,224500,"(14, 13, 1, 42)",1,0.45,"(14, 14, 1, 41)",0,98.783728,98.817233,0.223373,0.15,0.99,0.117638
1073,225000,"(9, 10, 1, 81)",1,0.45,"(9, 11, 1, 80)",0,77.081442,77.182729,0.675248,0.15,0.99,0.116934
1076,225500,"(1, 15, 1, 122)",3,0.45,"(1, 14, 1, 121)",0,12.124362,12.332455,1.38729,0.15,0.99,0.116234
1079,226000,"(9, 15, 1, 153)",0,0.45,"(8, 15, 1, 152)",0,-2.672133,-2.63204,0.267286,0.15,0.99,0.115538
1082,226500,"(2, 5, 0, 190)",0,0.45,"(1, 5, 0, 189)",0,5.800603,5.867442,0.445594,0.15,0.99,0.114846
1084,227000,"(13, 14, 1, 50)",2,-0.55,"(14, 14, 1, 49)",0,90.268169,91.389604,7.476233,0.15,0.99,0.114387
1087,227500,"(8, 9, 1, 87)",3,-1.05,"(8, 9, 1, 86)",0,20.187084,26.687296,43.334747,0.15,0.99,0.113702
1090,228000,"(1, 14, 1, 117)",3,0.45,"(1, 13, 1, 116)",0,15.037268,15.367726,2.203053,0.15,0.99,0.113021
1093,228500,"(3, 12, 1, 135)",1,-1.05,"(3, 12, 1, 134)",0,10.045892,9.873323,-1.150459,0.15,0.99,0.112344
1096,229000,"(3, 12, 0, 172)",3,0.45,"(3, 11, 0, 171)",0,2.759126,2.806249,0.314151,0.15,0.99,0.111672
1099,229500,"(4, 9, 0, 208)",0,0.45,"(3, 9, 0, 207)",0,6.331713,6.438591,0.712516,0.15,0.99,0.111003
1101,230000,"(14, 11, 1, 65)",2,0.45,"(15, 11, 1, 64)",0,80.410044,80.169414,-1.604203,0.15,0.99,0.110559
1104,230500,"(7, 9, 1, 93)",2,-0.55,"(7, 10, 1, 92)",0,57.357214,55.330985,-13.508194,0.15,0.99,0.109897
1107,231000,"(5, 14, 1, 135)",3,0.45,"(5, 13, 1, 134)",0,8.293118,8.39705,0.692879,0.15,0.99,0.109239
1110,231500,"(3, 14, 0, 169)",3,0.45,"(3, 13, 0, 168)",0,3.875476,3.938596,0.420801,0.15,0.99,0.108585
1113,232000,"(2, 5, 0, 198)",0,0.45,"(1, 5, 0, 197)",0,5.305878,5.475482,1.13069,0.15,0.99,0.107935
1115,232500,"(15, 11, 1, 57)",3,-0.55,"(15, 10, 1, 56)",0,78.580865,80.701301,14.136238,0.15,0.99,0.107504
1118,233000,"(3, 6, 1, 96)",1,0.45,"(3, 7, 1, 95)",0,51.746948,51.954343,1.382635,0.15,0.99,0.10686
1121,233500,"(5, 12, 1, 124)",3,0.45,"(5, 11, 1, 123)",0,10.518596,10.700172,1.21051,0.15,0.99,0.10622
1124,234000,"(5, 15, 0, 140)",2,0.45,"(6, 15, 0, 139)",0,1.372601,1.471757,0.661043,0.15,0.99,0.105584
1127,234500,"(1, 13, 0, 181)",1,-1.05,"(1, 13, 0, 180)",0,4.874335,4.709523,-1.098743,0.15,0.99,0.104952
1130,235000,"(5, 3, 0, 214)",1,0.45,"(4, 3, 0, 213)",0,3.460177,3.357481,-0.68464,0.15,0.99,0.104323
1132,235500,"(12, 11, 1, 71)",2,0.45,"(13, 11, 1, 70)",0,78.780666,79.053846,1.8212,0.15,0.99,0.103906
1135,236000,"(8, 15, 1, 122)",0,-4.55,"(7, 15, 1, 121)",0,3.343816,3.501136,1.048802,0.15,0.99,0.103284
1138,236500,"(5, 14, 0, 151)",3,-1.05,"(5, 14, 0, 150)",0,0.991189,0.832202,-1.059912,0.15,0.99,0.102666
1141,237000,"(1, 12, 0, 187)",1,0.45,"(1, 13, 0, 186)",0,4.903173,4.953704,0.336871,0.15,0.99,0.102051
1144,237500,"(2, 3, 0, 217)",2,-0.55,"(3, 3, 0, 216)",0,-0.468577,-0.173953,1.964158,0.15,0.99,0.10144
1146,238000,"(15, 11, 1, 71)",1,0.45,"(15, 12, 1, 70)",0,84.688624,84.432099,-1.710169,0.15,0.99,0.101035
1149,238500,"(3, 5, 1, 101)",1,0.45,"(3, 6, 1, 100)",0,53.192158,53.568399,2.508269,0.15,0.99,0.10043
1152,239000,"(9, 15, 1, 125)",0,0.45,"(8, 15, 1, 124)",0,4.500679,4.524167,0.156587,0.15,0.99,0.099828
1155,239500,"(5, 15, 0, 158)",3,-0.55,"(5, 14, 0, 157)",0,0.208496,0.217349,0.059019,0.15,0.99,0.09923
1158,240000,"(1, 11, 0, 184)",1,-1.05,"(1, 11, 0, 183)",0,5.295742,5.130298,-1.102957,0.15,0.99,0.098636
1161,240500,"(5, 7, 0, 213)",0,0.45,"(5, 8, 0, 212)",0,5.173272,5.546826,2.49036,0.15,0.99,0.098046
1163,241000,"(6, 9, 1, 74)",2,0.45,"(7, 9, 1, 73)",0,72.82392,73.053052,1.527546,0.15,0.99,0.097654
1166,241500,"(1, 8, 1, 109)",3,0.45,"(1, 7, 1, 108)",0,45.364183,45.494031,0.865655,0.15,0.99,0.097069
1169,242000,"(6, 15, 1, 123)",0,-1.05,"(6, 15, 1, 122)",0,10.265044,10.092147,-1.15265,0.15,0.99,0.096488
1172,242500,"(3, 12, 0, 167)",1,-0.55,"(3, 13, 0, 166)",0,1.869067,1.854962,-0.094031,0.15,0.99,0.09591
1175,243000,"(1, 12, 0, 192)",1,0.45,"(1, 13, 0, 191)",0,4.708754,4.735936,0.181214,0.15,0.99,0.095336
1177,243500,"(14, 15, 1, 45)",0,100.45,"(13, 15, 1, 44)",1,99.933041,100.010585,0.516959,0.15,0.99,0.094955
1180,244000,"(11, 10, 1, 75)",1,0.45,"(11, 11, 1, 74)",0,79.343626,79.543801,1.3345,0.15,0.99,0.094386
1183,244500,"(1, 8, 1, 109)",3,-1.05,"(1, 8, 1, 108)",0,48.037623,47.808067,-1.530376,0.15,0.99,0.093821
1186,245000,"(5, 13, 1, 135)",3,-1.05,"(5, 13, 1, 134)",0,11.447874,11.273203,-1.164479,0.15,0.99,0.093259
1189,245500,"(5, 11, 0, 173)",1,0.45,"(5, 12, 0, 172)",0,1.229119,1.22094,-0.054526,0.15,0.99,0.092701
1192,246000,"(5, 4, 0, 215)",1,-0.55,"(5, 5, 0, 214)",0,4.648441,4.691389,0.286318,0.15,0.99,0.092146
1194,246500,"(15, 11, 1, 71)",1,0.45,"(15, 12, 1, 70)",0,80.613702,80.461947,-1.011697,0.15,0.99,0.091777
1197,247000,"(1, 9, 1, 117)",3,0.45,"(1, 8, 1, 116)",0,27.647603,26.945827,-4.678505,0.15,0.99,0.091228
1200,247500,"(9, 15, 1, 141)",0,0.45,"(8, 15, 1, 140)",0,4.067551,4.095883,0.188877,0.15,0.99,0.090682
1203,248000,"(3, 12, 0, 174)",1,-0.55,"(3, 13, 0, 173)",0,1.845281,1.850138,0.03238,0.15,0.99,0.090139
1206,248500,"(3, 9, 0, 204)",0,-1.05,"(3, 9, 0, 203)",0,5.143352,5.236331,0.619864,0.15,0.99,0.089599
1208,249000,"(9, 9, 1, 57)",1,0.45,"(9, 10, 1, 56)",0,77.553692,74.670292,-19.222668,0.15,0.99,0.089241
1211,249500,"(3, 7, 1, 97)",1,0.45,"(3, 8, 1, 96)",0,63.106966,63.195527,0.590408,0.15,0.99,0.088706
1214,250000,"(6, 15, 1, 132)",0,0.45,"(5, 15, 1, 131)",0,12.427469,12.682798,1.702191,0.15,0.99,0.088175
